Date,Open,High,Low,Close,Adj Close,Volume,,
8/17/20,2105.00,2105.00,2070.10,2091.35,2078.39,14296834,,
8/18/20,2085.00,2134.30,2082.35,2118.55,2105.42,14097746,,
8/19/20,2141.00,2154.00,2121.35,2131.55,2118.34,15731396,,
8/20/20,2120.00,2123.90,2088.00,2097.05,2084.05,10401212,,
8/21/20,2118.00,2122.00,2077.00,2081.85,2068.95,11667129,,
8/24/20,2091.40,2104.50,2070.50,2095.75,2082.76,15098991,,
8/25/20,2106.00,2111.30,2078.00,2082.10,2069.19,8947563,,
8/26/20,2085.00,2147.95,2047.00,2137.30,2124.05,27630190,,
8/27/20,2148.00,2150.00,2103.25,2110.60,2097.52,12961252,,
8/28/20,2120.00,2132.90,2106.25,2116.15,2103.03,12537520,,
8/31/20,2174.00,2174.00,2060.35,2080.70,2067.80,28648125,,
9/1/20,2100.00,2122.40,2062.40,2087.25,2074.31,17821397,,
9/2/20,2092.00,2138.00,2085.00,2128.20,2115.01,12437162,,
9/3/20,2128.00,2138.75,2103.00,2112.10,2099.01,8577634,,
9/4/20,2083.55,2096.95,2072.20,2077.25,2064.37,13141644,,
9/7/20,2084.00,2105.75,2044.25,2082.65,2069.74,10119064,,
9/8/20,2092.00,2121.00,2080.50,2107.10,2094.04,12643749,,
9/9/20,2085.00,2167.80,2081.45,2161.35,2147.95,25525961,,
9/10/20,2183.10,2344.95,2175.35,2314.00,2299.66,64750460,,
9/11/20,2312.00,2337.85,2287.10,2319.75,2305.37,27445768,,
9/14/20,2325.00,2360.00,2282.00,2302.55,2288.28,20335273,,
9/15/20,2311.95,2325.75,2288.15,2318.85,2304.48,12542824,,
9/16/20,2320.00,2369.35,2310.55,2324.55,2310.14,15668979,,
9/17/20,2320.00,2333.70,2291.85,2298.75,2284.50,11919927,,
9/18/20,2314.25,2319.45,2276.55,2305.70,2291.41,15264068,,
9/21/20,2300.00,2336.00,2247.35,2255.85,2241.87,15519031,,
9/22/20,2277.00,2277.00,2201.55,2211.15,2197.44,16056620,,
9/23/20,2260.00,2276.75,2205.30,2230.80,2216.97,19839282,,
9/24/20,2207.90,2226.00,2176.05,2181.20,2167.68,13764841,,
9/25/20,2189.00,2212.80,2167.30,2201.70,2188.05,13095028,,
9/28/20,2227.00,2238.00,2207.05,2216.25,2202.51,9076248,,
9/29/20,2225.00,2264.00,2216.25,2245.05,2231.13,11926328,,
9/30/20,2260.00,2267.00,2225.00,2234.35,2220.50,11290667,,
10/1/20,2263.80,2263.80,2214.00,2225.25,2211.46,9591456,,
10/5/20,2244.00,2249.15,2206.00,2212.20,2198.49,8732869,,
10/6/20,2225.25,2233.90,2201.65,2210.35,2196.65,8497216,,
10/7/20,2235.00,2309.00,2220.00,2257.50,2243.51,24538346,,
10/8/20,2259.00,2268.00,2222.10,2239.25,2225.37,9727405,,
10/9/20,2235.00,2253.00,2217.10,2233.45,2219.61,8558745,,
10/12/20,2235.00,2255.75,2226.25,2237.05,2223.18,6565515,,
10/13/20,2230.60,2285.75,2225.85,2280.70,2266.56,10666190,,
10/14/20,2278.90,2304.00,2268.50,2287.50,2273.32,12341434,,
10/15/20,2290.00,2290.00,2195.00,2206.50,2192.82,9246702,,
10/16/20,2215.00,2232.50,2172.65,2175.80,2162.31,9960828,,
10/19/20,2190.05,2228.70,2155.15,2176.20,2162.71,14398973,,
10/20/20,2179.00,2193.00,2152.25,2155.90,2142.54,8529573,,
10/21/20,2168.00,2192.00,2097.75,2124.60,2111.43,15728986,,
10/22/20,2127.40,2132.50,2091.00,2106.95,2093.89,14215215,,
10/23/20,2106.00,2135.00,2096.40,2113.05,2099.95,10809307,,
10/26/20,2101.95,2101.95,2018.50,2029.10,2016.52,17225212,,
10/27/20,2034.90,2059.85,2005.00,2034.50,2021.89,16835005,,
10/28/20,2041.80,2057.70,2007.40,2011.45,1998.98,13809929,,
10/29/20,1997.00,2042.00,1991.00,2026.90,2014.34,14147418,,
10/30/20,2033.50,2065.10,2021.80,2054.50,2041.76,15700946,,
11/2/20,2027.00,2027.00,1859.15,1877.45,1865.81,45857806,,
11/3/20,1890.00,1909.00,1835.10,1850.40,1838.93,40931170,,
11/4/20,1837.00,1929.00,1837.00,1913.20,1901.34,37003111,,
11/5/20,1954.95,1960.95,1932.00,1955.00,1942.88,17170274,,
11/6/20,1990.00,2040.00,1978.15,2029.15,2016.57,30770080,,
11/9/20,2062.10,2069.00,2036.00,2050.70,2037.99,16539467,,
11/10/20,2077.00,2090.00,2041.20,2084.55,2071.63,17045147,,
11/11/20,2089.00,2095.00,1978.10,1997.20,1984.82,26178477,,
11/12/20,1981.00,2008.45,1965.00,1980.00,1967.73,18481466,,
11/13/20,1982.00,2036.65,1981.75,1996.40,1984.03,20946864,,
11/14/20,2014.90,2015.30,1995.35,2002.30,1989.89,2411900,,
11/17/20,2085.00,2085.00,1985.00,1993.25,1980.89,21479385,,
11/18/20,1993.25,2006.50,1960.10,1987.20,1974.88,14030652,,
11/19/20,1987.20,2010.45,1968.20,1973.15,1960.92,12828008,,
11/20/20,1975.00,1983.80,1895.00,1899.50,1887.73,26522972,,
11/23/20,1951.00,1970.00,1926.25,1950.70,1938.61,20918665,,
11/24/20,1964.00,1974.00,1932.00,1964.05,1951.88,14277083,,
11/25/20,1980.00,1992.95,1942.20,1947.80,1935.73,15062376,,
11/26/20,1953.05,1965.00,1930.05,1952.60,1940.50,11924527,,
11/27/20,1940.50,1956.10,1921.40,1929.80,1917.84,21845931,,
12/1/20,1940.35,1966.25,1930.05,1954.90,1942.78,9114939,,
12/2/20,1958.50,1962.00,1935.00,1958.15,1946.01,10240168,,
12/3/20,1972.00,1981.10,1958.65,1964.05,1951.88,12822945,,
12/4/20,1969.00,1969.00,1940.00,1946.75,1934.68,8521388,,
12/7/20,1940.60,1965.00,1940.60,1958.20,1946.06,8418767,,
12/8/20,1961.15,2014.25,1950.00,1993.75,1981.39,20030506,,
12/9/20,2009.95,2033.80,1999.25,2026.95,2014.39,13464375,,
12/10/20,2021.60,2028.50,2001.00,2007.00,1994.56,7414229,,
12/11/20,2013.00,2038.00,1974.25,2005.80,1993.37,12434745,,
12/14/20,2007.95,2015.00,1986.35,1991.30,1978.96,7989830,,
12/15/20,1989.70,1989.70,1961.10,1974.35,1962.11,8561406,,
12/16/20,1988.00,1994.95,1965.70,1976.55,1964.30,8565904,,
12/17/20,1984.50,2005.00,1977.15,1985.60,1973.29,9346460,,
12/18/20,1980.10,2004.90,1965.00,1991.55,1979.21,8522215,,
12/21/20,2010.00,2022.00,1855.25,1939.70,1927.68,20368545,,
12/22/20,1949.00,1958.90,1888.45,1936.70,1924.69,12986606,,
12/23/20,1930.00,1951.45,1920.65,1943.85,1931.80,8999898,,
12/24/20,1947.00,1998.80,1945.90,1994.15,1981.79,9588577,,
12/28/20,2006.70,2018.00,1995.30,2003.30,1990.88,7947719,,
12/29/20,2009.00,2012.30,1982.55,1990.05,1977.71,8589407,,
12/30/20,1995.25,2007.20,1975.55,1995.50,1983.13,10173132,,
12/31/20,1993.50,2011.90,1978.60,1985.30,1972.99,8667516,,
1/1/21,1988.00,1997.00,1982.00,1987.50,1975.18,4622002,,
1/4/21,1995.10,1998.90,1968.00,1990.85,1978.51,11312992,,
1/5/21,1969.00,1983.60,1956.00,1966.10,1953.91,11132803,,
1/6/21,1965.90,1966.00,1905.15,1914.25,1902.38,21414270,,
1/7/21,1920.50,1945.00,1905.15,1911.15,1899.30,14918406,,
1/8/21,1918.00,1938.40,1912.10,1933.70,1921.71,12709792,,
1/11/21,1938.80,1938.80,1892.50,1897.25,1885.49,15371556,,
1/12/21,1903.00,1960.00,1899.90,1957.05,1944.92,18996047,,
1/13/21,1963.55,1974.95,1918.45,1938.80,1926.78,12284876,,
1/14/21,1945.00,1966.90,1939.05,1960.60,1948.45,9946818,,
1/15/21,1960.60,1973.80,1920.05,1937.45,1925.44,9503790,,
1/18/21,1949.10,1997.00,1923.35,1983.95,1971.65,16198856,,
1/19/21,1994.65,2031.00,1994.65,2016.40,2003.90,14771048,,
1/20/21,2021.40,2058.00,2001.40,2054.70,2041.96,14271669,,
1/21/21,2082.00,2120.00,2075.00,2099.40,2086.39,18038987,,
1/22/21,2111.00,2115.35,2035.15,2049.60,2036.90,14090818,,
1/25/21,2034.95,2034.95,1932.00,1941.00,1928.97,25016570,,
1/27/21,1925.00,1925.00,1888.00,1895.00,1883.25,19553809,,
1/28/21,1880.15,1923.30,1870.00,1876.55,1864.92,15722291,,
1/29/21,1894.30,1913.10,1830.00,1841.95,1830.53,20173258,,
2/1/21,1859.40,1905.00,1848.00,1895.30,1883.55,15774504,,
2/2/21,1914.25,1940.00,1854.95,1925.80,1913.86,19138414,,
2/3/21,1928.30,1952.00,1900.00,1930.65,1918.68,13984228,,
2/4/21,1924.00,1940.00,1905.00,1924.30,1912.37,11826848,,
2/5/21,1930.05,1944.65,1920.00,1923.75,1911.83,9344470,,
2/8/21,1933.05,1969.00,1929.05,1951.45,1939.35,9776136,,
2/9/21,1961.95,1989.60,1952.30,1956.15,1944.02,9047308,,
2/10/21,1953.75,1984.75,1927.30,1974.30,1962.06,9799560,,
2/11/21,1980.00,2064.20,1972.25,2055.70,2042.96,19631870,,
2/12/21,2055.50,2078.00,2015.40,2041.60,2028.94,14074374,,
2/15/21,2048.05,2061.30,2025.00,2032.60,2020.00,7287590,,
2/16/21,2039.75,2079.40,2035.00,2059.50,2046.73,9886093,,
2/17/21,2060.00,2095.95,2050.60,2083.25,2070.34,10957388,,
2/18/21,2085.00,2108.40,2059.10,2067.70,2054.88,8605531,,
2/19/21,2057.00,2104.95,2053.30,2080.30,2067.41,10800704,,
2/22/21,2080.00,2089.90,1994.95,2008.10,1995.65,10985697,,
2/23/21,2048.00,2052.90,2013.60,2023.45,2010.91,11834752,,
2/24/21,2030.00,2065.25,2026.15,2061.00,2048.22,4987735,,
2/25/21,2076.00,2152.00,2073.00,2144.35,2131.06,16085897,,
2/26/21,2117.00,2133.90,2070.70,2085.80,2072.87,17297575,,
3/1/21,2110.20,2112.00,2062.50,2101.70,2088.67,8159670,,
3/2/21,2122.00,2130.00,2089.10,2106.00,2092.95,7915073,,
3/3/21,2121.05,2219.90,2107.20,2202.10,2188.45,14733134,,
3/4/21,2180.00,2189.95,2157.70,2175.85,2162.36,9892597,,
3/5/21,2156.00,2211.95,2153.05,2178.70,2165.19,11773630,,
3/8/21,2168.50,2231.90,2168.00,2191.10,2177.52,9002404,,
3/9/21,2200.00,2213.80,2146.60,2191.05,2177.47,6993792,,
3/10/21,2207.00,2215.10,2170.25,2181.95,2168.42,5316182,,
3/12/21,2195.00,2206.40,2123.90,2137.60,2124.35,7783173,,
3/15/21,2140.05,2148.90,2080.50,2108.90,2095.83,7706170,,
3/16/21,2114.00,2126.00,2095.50,2100.60,2087.58,6402757,,
3/17/21,2098.05,2103.00,2035.10,2055.35,2042.61,8865521,,
3/18/21,2072.90,2084.80,2001.00,2009.10,1996.65,9528809,,
3/19/21,1991.00,2095.85,1982.80,2082.00,2069.09,19284892,,
3/22/21,2071.00,2074.00,2033.20,2062.40,2049.62,8571196,,
3/23/21,2061.95,2109.70,2056.00,2087.50,2074.56,8039865,,
3/24/21,2079.75,2079.75,2040.40,2047.30,2034.61,7763726,,
3/25/21,2054.00,2054.00,1985.00,1991.45,1979.11,10153757,,
3/26/21,2012.00,2013.70,1973.70,1994.65,1982.29,9313160,,
3/30/21,2008.00,2048.90,1991.55,2029.30,2016.72,9433842,,
3/31/21,2018.00,2049.90,1999.00,2003.10,1990.68,7499740,,
4/1/21,2018.00,2030.00,2003.15,2021.85,2009.32,5410307,,
4/5/21,2024.95,2025.00,1962.10,1992.60,1980.25,6864856,,
4/6/21,2004.00,2004.95,1969.00,1984.30,1972.00,6465241,,
4/7/21,2000.00,2046.90,1993.30,2002.85,1990.43,11198918,,
4/8/21,2011.00,2022.00,1993.00,2005.35,1992.92,7092878,,
4/9/21,1998.45,2006.35,1980.00,1982.05,1969.76,6478482,,
4/12/21,1959.00,1961.40,1900.25,1911.15,1899.30,9646031,,
4/13/21,1924.00,1940.60,1917.85,1931.80,1919.83,8958261,,
4/15/21,1926.30,1961.00,1913.00,1944.30,1932.25,9102492,,
4/16/21,1936.60,1949.90,1926.45,1932.10,1920.12,7225679,,
4/19/21,1904.00,1916.40,1890.00,1901.70,1889.91,8527967,,
4/20/21,1910.50,1919.00,1890.45,1901.15,1889.37,7939490,,
4/22/21,1892.25,1914.45,1876.70,1906.40,1894.58,6687573,,
4/23/21,1906.00,1918.90,1895.35,1904.35,1892.55,5459016,,
4/26/21,1920.00,1962.00,1911.50,1937.85,1925.84,9620785,,
4/27/21,1940.00,1997.20,1938.25,1988.65,1976.32,9226547,,
4/28/21,1997.85,2008.00,1980.15,1997.30,1984.92,7902002,,
4/29/21,2022.90,2044.50,2007.30,2024.05,2011.50,8035915,,
4/30/21,2008.50,2036.00,1987.55,1994.50,1982.14,9150974,,
5/3/21,1966.00,1979.00,1943.10,1959.05,1946.91,10909942,,
5/4/21,1950.00,1967.80,1911.00,1916.60,1904.72,10083693,,
5/5/21,1923.35,1938.50,1908.05,1920.10,1908.20,5719649,,
5/6/21,1921.85,1935.00,1906.60,1931.00,1919.03,6749281,,
5/7/21,1937.75,1955.65,1926.00,1931.75,1919.78,5671163,,
5/10/21,1939.00,1946.80,1920.95,1926.20,1914.26,6433879,,
5/11/21,1915.00,1938.55,1910.00,1933.15,1921.17,6220217,,
5/12/21,1930.10,1932.90,1907.00,1913.15,1901.29,6081627,,
5/14/21,1928.05,1942.00,1906.00,1937.30,1925.29,6134079,,
5/17/21,1937.30,1963.45,1930.40,1960.35,1948.20,5479424,,
5/18/21,1981.00,2002.60,1972.50,1987.95,1975.63,5567958,,
5/19/21,1980.00,2016.45,1972.00,1997.05,1984.67,7530294,,
5/20/21,1997.90,2010.90,1981.00,1985.40,1973.09,5271497,,
5/21/21,1992.00,2009.60,1986.00,2002.55,1990.14,4977555,,
5/24/21,2008.00,2009.80,1982.00,1985.65,1973.34,3946636,,
5/25/21,1996.40,1997.00,1960.00,1963.15,1950.98,6821015,,
5/26/21,1975.00,1979.50,1965.30,1970.05,1957.84,3452113,,
5/27/21,1970.30,1993.00,1962.25,1976.10,1963.85,12377100,,
5/28/21,1990.00,2105.00,1990.00,2094.80,2081.82,26060864,,
5/31/21,2102.00,2191.70,2085.05,2160.30,2146.91,27285782,,
6/1/21,2166.00,2202.00,2146.50,2168.90,2155.46,12928379,,
6/2/21,2157.00,2209.50,2157.00,2201.25,2187.61,11366816,,
6/3/21,2221.00,2250.00,2196.10,2209.65,2195.95,11064116,,
6/4/21,2214.80,2216.45,2184.25,2190.50,2176.92,6677278,,
6/7/21,2202.00,2242.00,2185.00,2227.40,2213.59,7539326,,
6/8/21,2226.60,2227.15,2198.15,2214.60,2200.87,4464889,,
6/9/21,2219.00,2221.00,2157.95,2175.00,2161.52,5265326,,
6/10/21,2193.40,2230.00,2177.55,2183.00,2169.47,6532832,,
6/11/21,2182.90,2228.00,2180.10,2213.15,2206.51,6351520,,
6/14/21,2215.00,2258.25,2195.05,2244.90,2238.16,9383416,,
6/15/21,2261.00,2274.90,2240.30,2250.00,2243.25,7002898,,
6/16/21,2244.90,2247.05,2205.85,2211.60,2204.96,4982975,,
6/17/21,2200.00,2235.00,2179.90,2215.65,2209.00,7266765,,
6/18/21,2225.50,2235.00,2184.35,2225.65,2218.97,13553801,,
6/21/21,2203.50,2247.50,2200.15,2237.25,2230.53,5624044,,
6/22/21,2254.00,2261.00,2219.35,2225.75,2219.07,5940386,,
6/23/21,2250.00,2250.60,2201.70,2205.35,2198.73,7685796,,
6/24/21,2206.85,2214.60,2140.00,2153.50,2147.04,42209687,,
6/25/21,2153.50,2153.50,2081.10,2104.45,2098.13,25546334,,
6/28/21,2122.00,2126.50,2081.00,2086.00,2079.74,9357852,,
6/29/21,2089.50,2109.00,2084.10,2087.80,2081.53,12526981,,
6/30/21,2096.25,2122.65,2091.05,2110.65,2104.31,9120556,,
7/1/21,2118.00,2123.15,2095.00,2097.95,2091.65,5784627,,
7/2/21,2097.00,2132.90,2092.95,2129.05,2122.66,6500973,,
7/5/21,2136.45,2153.55,2131.50,2150.20,2143.75,5400604,,
7/6/21,2144.95,2148.90,2120.20,2124.80,2118.42,4647361,,
7/7/21,2127.75,2127.75,2098.00,2110.05,2103.72,4824931,,
7/8/21,2116.95,2116.95,2081.00,2092.60,2086.32,5162088,,
7/9/21,2088.00,2091.70,2066.10,2071.20,2064.98,4170886,,
7/12/21,2079.75,2101.50,2074.50,2084.10,2077.84,3962111,,
7/13/21,2100.00,2103.05,2088.05,2099.70,2093.40,3099956,,
7/14/21,2100.35,2106.85,2081.25,2086.00,2079.74,3937768,,
7/15/21,2095.00,2095.00,2078.50,2082.35,2076.10,4360415,,
7/16/21,2087.75,2114.75,2087.60,2112.40,2106.06,4074206,,
7/19/21,2100.00,2124.00,2092.25,2098.95,2092.65,3855577,,
7/20/21,2099.50,2108.00,2084.00,2093.80,2087.52,3111185,,
7/22/21,2119.00,2123.90,2098.15,2120.70,2114.33,3679260,,
7/23/21,2134.45,2134.45,2102.05,2105.70,2099.38,4585938,,
7/26/21,2108.00,2121.00,2071.10,2076.85,2070.62,5717830,,
7/27/21,2076.80,2083.70,2042.00,2055.00,2048.83,4995516,,
7/28/21,2058.00,2058.00,2016.25,2037.35,2031.23,5952355,,
7/29/21,2054.00,2074.40,2043.40,2053.25,2047.09,6352886,,
7/30/21,2058.00,2067.95,2031.10,2035.30,2029.19,5238304,,
8/2/21,2054.30,2079.40,2041.15,2072.50,2066.28,5041934,,
8/3/21,2090.00,2091.00,2064.20,2087.75,2081.48,5453682,,
8/4/21,2094.40,2114.00,2087.00,2103.75,2097.44,6077861,,
8/5/21,2114.30,2154.80,2104.25,2134.25,2127.84,9807831,,
8/6/21,2129.95,2146.95,2078.75,2089.05,2082.78,7670583,,
8/9/21,2081.00,2089.80,2066.50,2077.15,2070.92,3458546,,
8/10/21,2082.00,2113.00,2073.75,2088.05,2081.78,5500708,,
8/11/21,2096.95,2120.00,2083.40,2117.30,2110.94,4238859,,
8/12/21,2124.90,2126.20,2105.00,2110.50,2104.17,3755507,,
8/13/21,2117.30,2149.90,2108.95,2145.65,2139.21,5898384,,
8/16/21,2149.35,2203.00,2128.15,2173.50,2166.98,10123204,,
8/17/21,2168.85,2185.20,2147.85,2164.25,2157.75,5841743,,
8/18/21,2174.00,2186.80,2152.60,2172.65,2166.13,4650008,,
8/20/21,2143.00,2172.00,2137.00,2148.25,2141.80,4350228,,
8/23/21,2174.00,2174.00,2132.30,2162.35,2155.86,4547802,,
8/24/21,2165.05,2192.00,2155.60,2183.70,2177.15,5475452,,
8/25/21,2185.40,2220.00,2180.10,2202.60,2195.99,6175126,,
8/26/21,2208.00,2244.90,2205.00,2230.45,2223.75,8579105,,
8/27/21,2237.00,2242.75,2216.05,2227.40,2220.71,4836812,,
8/30/21,2250.00,2275.85,2236.80,2270.25,2263.44,6473487,,
8/31/21,2276.90,2283.75,2242.25,2258.15,2251.37,12223037,,
9/1/21,2273.00,2292.90,2263.00,2267.10,2260.29,5143640,,
9/2/21,2255.00,2307.80,2255.00,2294.40,2287.51,4595048,,
9/3/21,2310.00,2395.00,2302.50,2388.50,2381.33,14151629,,
9/6/21,2413.00,2480.00,2412.00,2425.60,2418.32,15525644,,
9/7/21,2430.00,2458.00,2412.00,2440.90,2433.57,8006968,,
9/8/21,2452.00,2454.00,2406.65,2431.35,2424.05,6600210,,
9/9/21,2427.90,2437.85,2416.10,2425.60,2418.32,4136538,,
9/13/21,2433.00,2433.00,2368.05,2371.55,2364.43,7527598,,
9/14/21,2375.00,2394.00,2366.00,2368.45,2361.34,4111205,,
9/15/21,2368.50,2395.75,2368.50,2378.30,2371.16,4186300,,
9/16/21,2381.55,2436.75,2367.00,2428.20,2420.91,6206657,,
9/17/21,2446.00,2455.85,2375.60,2390.55,2383.37,16098099,,
9/20/21,2372.10,2418.35,2370.00,2394.35,2387.16,5436385,,
9/21/21,2405.00,2416.60,2384.00,2404.70,2397.48,4576111,,
9/22/21,2408.00,2442.00,2398.25,2430.50,2423.20,5074612,,
9/23/21,2447.40,2497.00,2445.50,2489.90,2482.43,7267883,,
9/24/21,2503.55,2505.45,2472.00,2482.70,2475.25,7011181,,
9/27/21,2487.00,2529.90,2475.30,2524.45,2516.87,7095022,,
9/28/21,2534.00,2564.90,2512.80,2548.05,2540.40,8323269,,
9/29/21,2570.00,2570.00,2520.05,2527.85,2520.26,4485721,,
9/30/21,2525.00,2534.60,2500.35,2519.25,2511.69,6272085,,
10/1/21,2501.95,2539.80,2495.00,2523.70,2516.12,4134544,,
10/4/21,2553.00,2574.85,2537.05,2556.15,2548.48,5038910,,
10/5/21,2555.10,2612.00,2547.35,2609.20,2601.37,6245770,,
10/6/21,2619.95,2619.95,2551.10,2559.85,2552.17,4734472,,
10/7/21,2595.00,2598.75,2567.70,2572.40,2564.68,2924370,,
10/8/21,2585.25,2684.40,2581.50,2671.25,2663.23,7279003,,
10/11/21,2701.40,2720.00,2645.35,2652.65,2644.69,6815737,,
10/12/21,2645.00,2683.00,2641.25,2667.80,2659.79,3083747,,
10/13/21,2679.00,2719.50,2669.30,2694.95,2686.86,4596429,,
10/14/21,2700.35,2717.45,2687.20,2700.40,2692.29,3979730,,
10/18/21,2668.60,2745.00,2662.30,2707.60,2699.47,6273850,,
10/19/21,2723.80,2751.35,2708.00,2731.85,2723.65,4076617,,
10/20/21,2742.75,2742.75,2691.50,2700.40,2692.29,5865926,,
10/21/21,2727.40,2728.00,2603.20,2622.50,2614.63,9613812,,
10/22/21,2620.00,2664.90,2611.50,2627.40,2619.51,5089178,,
10/25/21,2680.00,2680.00,2570.00,2601.80,2593.99,7937067,,
10/26/21,2617.10,2668.90,2603.15,2661.05,2653.06,4499706,,
10/27/21,2652.00,2676.80,2619.95,2627.40,2619.51,4567140,,
10/28/21,2620.00,2637.95,2590.50,2598.60,2590.80,4562471,,
10/29/21,2596.15,2596.15,2501.70,2536.25,2528.64,6568539,,
11/1/21,2536.25,2556.00,2494.10,2537.80,2530.18,7144532,,
11/2/21,2545.00,2548.00,2495.25,2500.80,2493.29,4877652,,
11/3/21,2506.05,2520.00,2461.00,2483.60,2476.15,5533120,,
11/4/21,2492.95,2504.90,2490.00,2498.85,2491.35,787160,,
11/8/21,2519.40,2520.00,2456.40,2501.95,2494.44,9385607,,
11/9/21,2505.00,2528.90,2487.05,2521.70,2514.13,7237470,,
11/10/21,2516.70,2558.00,2503.65,2549.90,2542.25,4731975,,
11/11/21,2540.05,2570.50,2535.55,2554.55,2546.88,4948422,,
11/12/21,2562.90,2598.75,2557.00,2593.10,2585.32,4020744,,
11/15/21,2600.00,2602.20,2570.00,2577.80,2570.06,2216708,,
11/16/21,2572.05,2575.00,2495.00,2517.90,2510.34,5232292,,
11/17/21,2498.95,2498.95,2461.00,2464.00,2456.60,4708235,,
11/18/21,2460.00,2489.00,2450.05,2473.30,2465.88,3925345,,
11/22/21,2436.10,2449.00,2351.00,2363.75,2356.65,11133364,,
11/23/21,2333.05,2401.25,2309.00,2385.85,2378.69,11688406,,
11/24/21,2380.00,2409.90,2343.55,2351.40,2344.34,7762564,,
11/25/21,2373.00,2502.00,2357.15,2492.95,2485.47,19568487,,
11/26/21,2467.80,2477.60,2401.50,2412.60,2405.36,7274686,,
11/29/21,2439.10,2500.00,2399.10,2441.50,2434.17,11226147,,
11/30/21,2468.00,2475.90,2388.85,2405.40,2398.18,14847511,,
12/1/21,2433.00,2474.00,2425.10,2467.00,2459.59,4663276,,
12/2/21,2469.70,2496.20,2461.60,2482.85,2475.40,5870468,,
12/3/21,2498.40,2498.50,2400.00,2408.25,2401.02,8871172,,
12/6/21,2416.00,2425.00,2357.15,2362.60,2355.51,4768334,,
12/7/21,2376.15,2404.00,2360.00,2381.85,2374.70,5185007,,
12/8/21,2424.10,2431.80,2406.30,2418.10,2410.84,4035437,,
12/9/21,2435.00,2474.90,2425.00,2456.45,2449.08,6098050,,
12/10/21,2440.25,2466.00,2430.35,2458.95,2451.57,3860176,,
12/13/21,2473.50,2474.10,2404.00,2409.65,2402.42,5954148,,
12/14/21,2380.00,2406.00,2373.40,2380.15,2373.01,5995586,,
12/15/21,2384.00,2405.00,2361.10,2373.20,2366.08,4322855,,
12/16/21,2405.70,2415.50,2368.65,2403.90,2396.68,4504829,,
12/17/21,2398.05,2408.00,2320.00,2340.45,2333.42,9714489,,
12/20/21,2317.85,2317.85,2247.10,2277.35,2270.51,6611376,,
12/21/21,2311.35,2346.00,2292.20,2311.25,2304.31,5924071,,
12/22/21,2324.90,2371.90,2322.00,2366.10,2359.00,8149415,,
12/23/21,2374.00,2380.00,2358.05,2365.25,2358.15,4186912,,
12/24/21,2370.00,2392.00,2337.55,2372.80,2365.68,3639616,,
12/27/21,2361.55,2378.00,2348.10,2370.25,2363.14,1853948,,
12/28/21,2375.60,2404.85,2373.05,2398.40,2391.20,2941883,,
12/29/21,2391.00,2419.00,2382.10,2402.50,2395.29,7118779,,
12/30/21,2400.00,2404.95,2345.60,2359.10,2352.02,13537254,,
12/31/21,2373.00,2383.90,2360.00,2368.15,2361.04,4373768,,
1/3/22,2365.00,2407.95,2363.55,2403.85,2396.63,2502073,,
1/4/22,2415.90,2461.00,2404.00,2458.10,2450.72,5006225,,
1/5/22,2462.00,2477.00,2432.95,2469.60,2462.19,5373618,,
1/6/22,2451.20,2454.00,2409.00,2416.50,2409.25,6667483,,
1/7/22,2430.95,2458.05,2411.55,2436.00,2428.69,6051239,,
1/10/22,2452.00,2457.00,2416.05,2438.00,2430.68,4267365,,
1/11/22,2436.00,2474.95,2435.00,2455.55,2448.18,7478681,,
1/12/22,2471.30,2524.95,2465.00,2521.10,2513.53,6830402,,
1/13/22,2521.25,2541.00,2508.40,2535.30,2527.69,5471871,,
1/14/22,2535.00,2567.30,2525.85,2539.00,2531.38,9197773,,
1/17/22,2538.00,2565.00,2537.00,2552.25,2544.59,3708822,,
1/18/22,2554.75,2562.35,2515.75,2521.80,2514.23,2868235,,
1/19/22,2530.00,2542.00,2509.00,2521.60,2514.03,4502155,,
1/20/22,2500.05,2509.95,2455.00,2477.45,2470.01,7612203,,
1/21/22,2452.00,2502.25,2452.00,2477.85,2470.41,6155759,,
1/24/22,2475.00,2504.75,2355.10,2377.90,2370.76,10092511,,
1/25/22,2349.55,2388.65,2305.00,2373.25,2366.13,11311456,,
1/27/22,2336.00,2356.10,2311.05,2338.10,2331.08,9239426,,
1/28/22,2365.00,2375.90,2328.40,2335.85,2328.84,6769154,,
1/31/22,2360.20,2406.40,2356.20,2386.60,2379.44,5604308,,
2/1/22,2408.00,2420.60,2347.10,2378.70,2371.56,6092033,,
2/2/22,2407.00,2407.00,2375.10,2383.55,2376.40,4623163,,
2/3/22,2392.00,2401.45,2347.20,2352.75,2345.69,4417864,,
2/4/22,2341.00,2348.45,2321.10,2331.30,2324.30,5104761,,
2/7/22,2342.00,2356.80,2305.00,2317.10,2310.14,4944725,,
2/8/22,2330.65,2360.00,2310.00,2356.05,2348.98,5566080,,
2/9/22,2371.15,2387.20,2358.00,2383.50,2376.35,5300891,,
2/10/22,2395.70,2395.70,2365.10,2381.05,2373.90,5752361,,
2/11/22,2373.25,2384.50,2344.10,2376.40,2369.27,7357863,,
2/14/22,2340.25,2354.95,2313.00,2338.55,2331.53,4947109,,
2/15/22,2351.20,2423.90,2335.70,2417.95,2410.69,5174646,,
2/16/22,2430.00,2433.00,2395.95,2412.95,2405.71,4796294,,
2/17/22,2420.10,2454.90,2410.00,2443.50,2436.17,5931774,,
